model,checkpoint,acc
xiulinyang/MnGPT2-DE-20k,9600,0.845082680591819
xiulinyang/MnGPT2-DE-20k,9800,0.8442123585726719
xiulinyang/MnGPT2-DE-20k,10000,0.8455178416013925
xiulinyang/MnGPT2-DE-30k,0,0.587467362924282
xiulinyang/MnGPT2-DE-30k,200,0.8006962576153177
xiulinyang/MnGPT2-DE-30k,400,0.8098346388163621
xiulinyang/MnGPT2-DE-30k,600,0.8028720626631853
xiulinyang/MnGPT2-DE-30k,800,0.8167972149695387
xiulinyang/MnGPT2-DE-30k,1000,0.8437771975630983
xiulinyang/MnGPT2-DE-30k,1200,0.8320278503046127
xiulinyang/MnGPT2-DE-30k,1400,0.855526544821584
xiulinyang/MnGPT2-DE-30k,1600,0.8594429939077458
xiulinyang/MnGPT2-DE-30k,1800,0.8511749347258486
xiulinyang/MnGPT2-DE-30k,2000,0.8559617058311575
xiulinyang/MnGPT2-DE-30k,2200,0.88207136640557
xiulinyang/MnGPT2-DE-30k,2400,0.8590078328981723
xiulinyang/MnGPT2-DE-30k,2600,0.8685813751087903
xiulinyang/MnGPT2-DE-30k,2800,0.8698868581375109
xiulinyang/MnGPT2-DE-30k,3000,0.865970409051349
xiulinyang/MnGPT2-DE-30k,3200,0.8637946040034813
xiulinyang/MnGPT2-DE-30k,3400,0.8711923411662315
xiulinyang/MnGPT2-DE-30k,3600,0.8777197563098347
xiulinyang/MnGPT2-DE-30k,3800,0.8651000870322019
xiulinyang/MnGPT2-DE-30k,4000,0.8629242819843342
xiulinyang/MnGPT2-DE-30k,4200,0.8620539599651871
xiulinyang/MnGPT2-DE-30k,4400,0.8620539599651871
xiulinyang/MnGPT2-DE-30k,4600,0.8729329852045257
xiulinyang/MnGPT2-DE-30k,4800,0.860313315926893
xiulinyang/MnGPT2-DE-30k,5000,0.8581375108790252
xiulinyang/MnGPT2-DE-30k,5200,0.8568320278503047
xiulinyang/MnGPT2-DE-30k,5400,0.8598781549173194
xiulinyang/MnGPT2-DE-30k,5600,0.8520452567449956
xiulinyang/MnGPT2-DE-30k,5800,0.8668407310704961
xiulinyang/MnGPT2-DE-30k,6000,0.8568320278503047
xiulinyang/MnGPT2-DE-30k,6200,0.8516100957354221
xiulinyang/MnGPT2-DE-30k,6400,0.8559617058311575
xiulinyang/MnGPT2-DE-30k,6600,0.8459530026109661
xiulinyang/MnGPT2-DE-30k,6800,0.845082680591819
xiulinyang/MnGPT2-DE-30k,7000,0.8476936466492603
xiulinyang/MnGPT2-DE-30k,7200,0.8607484769364665
xiulinyang/MnGPT2-DE-30k,7400,0.8585726718885988
xiulinyang/MnGPT2-DE-30k,7600,0.8559617058311575
xiulinyang/MnGPT2-DE-30k,7800,0.8498694516971279
xiulinyang/MnGPT2-DE-30k,8000,0.8463881636205396
xiulinyang/MnGPT2-DE-30k,8200,0.86118363794604
xiulinyang/MnGPT2-DE-30k,8400,0.8568320278503047
xiulinyang/MnGPT2-DE-30k,8600,0.8463881636205396
xiulinyang/MnGPT2-DE-30k,8800,0.8546562228024369
xiulinyang/MnGPT2-DE-30k,9000,0.8463881636205396
xiulinyang/MnGPT2-DE-30k,9200,0.8494342906875544
xiulinyang/MnGPT2-DE-30k,9400,0.8503046127067014
xiulinyang/MnGPT2-DE-30k,9600,0.8585726718885988
xiulinyang/MnGPT2-DE-30k,9800,0.8520452567449956
xiulinyang/MnGPT2-DE-30k,10000,0.8489991296779809
xiulinyang/MnGPT2-DE-5k,0,0.6148825065274152
xiulinyang/MnGPT2-DE-5k,200,0.7724107919930374
xiulinyang/MnGPT2-DE-5k,400,0.7941688424717145
xiulinyang/MnGPT2-DE-5k,600,0.799390774586597
xiulinyang/MnGPT2-DE-5k,800,0.8115752828546562
xiulinyang/MnGPT2-DE-5k,1000,0.8224543080939948
xiulinyang/MnGPT2-DE-5k,1200,0.8255004351610096
xiulinyang/MnGPT2-DE-5k,1400,0.8198433420365535
xiulinyang/MnGPT2-DE-5k,1600,0.8437771975630983
xiulinyang/MnGPT2-DE-5k,1800,0.8281114012184508
xiulinyang/MnGPT2-DE-5k,2000,0.8368146214099217
xiulinyang/MnGPT2-DE-5k,2200,0.8298520452567449
xiulinyang/MnGPT2-DE-5k,2400,0.8446475195822454
xiulinyang/MnGPT2-DE-5k,2600,0.8337684943429069
xiulinyang/MnGPT2-DE-5k,2800,0.8590078328981723
xiulinyang/MnGPT2-DE-5k,3000,0.8429068755439513
xiulinyang/MnGPT2-DE-5k,3200,0.8516100957354221
xiulinyang/MnGPT2-DE-5k,3400,0.8472584856396866
xiulinyang/MnGPT2-DE-5k,3600,0.8398607484769365
xiulinyang/MnGPT2-DE-5k,3800,0.8503046127067014
xiulinyang/MnGPT2-DE-5k,4000,0.8363794604003482
xiulinyang/MnGPT2-DE-5k,4200,0.8442123585726719
xiulinyang/MnGPT2-DE-5k,4400,0.8516100957354221
xiulinyang/MnGPT2-DE-5k,4600,0.8416013925152306
xiulinyang/MnGPT2-DE-5k,4800,0.8429068755439513
xiulinyang/MnGPT2-DE-5k,5000,0.8463881636205396
xiulinyang/MnGPT2-DE-5k,5200,0.8411662315056571
xiulinyang/MnGPT2-DE-5k,5400,0.8498694516971279
xiulinyang/MnGPT2-DE-5k,5600,0.8381201044386423
xiulinyang/MnGPT2-DE-5k,5800,0.8568320278503047
xiulinyang/MnGPT2-DE-5k,6000,0.8489991296779809
xiulinyang/MnGPT2-DE-5k,6200,0.8420365535248042
xiulinyang/MnGPT2-DE-5k,6400,0.835509138381201
xiulinyang/MnGPT2-DE-5k,6600,0.8459530026109661
xiulinyang/MnGPT2-DE-5k,6800,0.8337684943429069
xiulinyang/MnGPT2-DE-5k,7000,0.8468233246301131
xiulinyang/MnGPT2-DE-5k,7200,0.839425587467363
xiulinyang/MnGPT2-DE-5k,7400,0.8416013925152306
xiulinyang/MnGPT2-DE-5k,7600,0.8363794604003482
xiulinyang/MnGPT2-DE-5k,7800,0.8381201044386423
xiulinyang/MnGPT2-DE-5k,8000,0.8385552654482158
xiulinyang/MnGPT2-DE-5k,8200,0.8333333333333334
xiulinyang/MnGPT2-DE-5k,8400,0.8259355961705831
xiulinyang/MnGPT2-DE-5k,8600,0.835509138381201
xiulinyang/MnGPT2-DE-5k,8800,0.8307223672758921
xiulinyang/MnGPT2-DE-5k,9000,0.8433420365535248
xiulinyang/MnGPT2-DE-5k,9200,0.8468233246301131
xiulinyang/MnGPT2-DE-5k,9400,0.8368146214099217
xiulinyang/MnGPT2-DE-5k,9600,0.8372497824194952
xiulinyang/MnGPT2-DE-5k,9800,0.8337684943429069
xiulinyang/MnGPT2-DE-5k,10000,0.8368146214099217
xiulinyang/MnGPT2-EN-10k,0,0.6363636363636364
xiulinyang/MnGPT2-EN-10k,200,0.6155844155844156
xiulinyang/MnGPT2-EN-10k,400,0.6727272727272727
xiulinyang/MnGPT2-EN-10k,600,0.7012987012987013
xiulinyang/MnGPT2-EN-10k,800,0.7038961038961039
xiulinyang/MnGPT2-EN-10k,1000,0.7012987012987013
xiulinyang/MnGPT2-EN-10k,1200,0.7233766233766233
xiulinyang/MnGPT2-EN-10k,1400,0.7454545454545455
xiulinyang/MnGPT2-EN-10k,1600,0.7610389610389611
xiulinyang/MnGPT2-EN-10k,1800,0.7454545454545455
xiulinyang/MnGPT2-EN-10k,2000,0.7532467532467533
xiulinyang/MnGPT2-EN-10k,2200,0.7857142857142857
xiulinyang/MnGPT2-EN-10k,2400,0.7740259740259741
xiulinyang/MnGPT2-EN-10k,2600,0.7779220779220779
xiulinyang/MnGPT2-EN-10k,2800,0.7883116883116883
xiulinyang/MnGPT2-EN-10k,3000,0.7779220779220779
xiulinyang/MnGPT2-EN-10k,3200,0.7662337662337663
xiulinyang/MnGPT2-EN-10k,3400,0.7753246753246753
xiulinyang/MnGPT2-EN-10k,3600,0.7818181818181819
xiulinyang/MnGPT2-EN-10k,3800,0.7974025974025974
xiulinyang/MnGPT2-EN-10k,4000,0.7948051948051948
xiulinyang/MnGPT2-EN-10k,4200,0.7727272727272727
xiulinyang/MnGPT2-EN-10k,4400,0.8077922077922078
xiulinyang/MnGPT2-EN-10k,4600,0.8025974025974026
xiulinyang/MnGPT2-EN-10k,4800,0.787012987012987
xiulinyang/MnGPT2-EN-10k,5000,0.8142857142857143
xiulinyang/MnGPT2-EN-10k,5200,0.7935064935064935
xiulinyang/MnGPT2-EN-10k,5400,0.7818181818181819
xiulinyang/MnGPT2-EN-10k,5600,0.7987012987012987
xiulinyang/MnGPT2-EN-10k,5800,0.7818181818181819
xiulinyang/MnGPT2-EN-10k,6000,0.7961038961038961
xiulinyang/MnGPT2-EN-10k,6200,0.8090909090909091
xiulinyang/MnGPT2-EN-10k,6400,0.7779220779220779
xiulinyang/MnGPT2-EN-10k,6600,0.7896103896103897
xiulinyang/MnGPT2-EN-10k,6800,0.8077922077922078
xiulinyang/MnGPT2-EN-10k,7000,0.7909090909090909
xiulinyang/MnGPT2-EN-10k,7200,0.8
xiulinyang/MnGPT2-EN-10k,7400,0.8
xiulinyang/MnGPT2-EN-10k,7600,0.7792207792207793
xiulinyang/MnGPT2-EN-10k,7800,0.8
xiulinyang/MnGPT2-EN-10k,8000,0.8207792207792208
xiulinyang/MnGPT2-EN-10k,8200,0.7909090909090909
xiulinyang/MnGPT2-EN-10k,8400,0.7948051948051948
xiulinyang/MnGPT2-EN-10k,8600,0.8142857142857143
xiulinyang/MnGPT2-EN-10k,8800,0.7883116883116883
xiulinyang/MnGPT2-EN-10k,9000,0.8194805194805195
xiulinyang/MnGPT2-EN-10k,9200,0.7844155844155845
xiulinyang/MnGPT2-EN-10k,9400,0.7896103896103897
xiulinyang/MnGPT2-EN-10k,9600,0.7896103896103897
xiulinyang/MnGPT2-EN-10k,9800,0.7883116883116883
xiulinyang/MnGPT2-EN-10k,10000,0.7818181818181819
xiulinyang/MnGPT2-EN-20k,0,0.6350649350649351
xiulinyang/MnGPT2-EN-20k,200,0.6350649350649351
xiulinyang/MnGPT2-EN-20k,400,0.6649350649350649
xiulinyang/MnGPT2-EN-20k,600,0.6831168831168831
xiulinyang/MnGPT2-EN-20k,800,0.7311688311688311
xiulinyang/MnGPT2-EN-20k,1000,0.7441558441558441
xiulinyang/MnGPT2-EN-20k,1200,0.7740259740259741
xiulinyang/MnGPT2-EN-20k,1400,0.7532467532467533
xiulinyang/MnGPT2-EN-20k,1600,0.7688311688311689
xiulinyang/MnGPT2-EN-20k,1800,0.787012987012987
xiulinyang/MnGPT2-EN-20k,2000,0.7831168831168831
xiulinyang/MnGPT2-EN-20k,2200,0.7909090909090909
xiulinyang/MnGPT2-EN-20k,2400,0.7883116883116883
xiulinyang/MnGPT2-EN-20k,2600,0.8116883116883117
xiulinyang/MnGPT2-EN-20k,2800,0.8116883116883117
xiulinyang/MnGPT2-EN-20k,3000,0.8194805194805195
xiulinyang/MnGPT2-EN-20k,3200,0.7922077922077922
xiulinyang/MnGPT2-EN-20k,3400,0.7818181818181819
xiulinyang/MnGPT2-EN-20k,3600,0.8142857142857143
xiulinyang/MnGPT2-EN-20k,3800,0.8220779220779221
xiulinyang/MnGPT2-EN-20k,4000,0.8285714285714286
xiulinyang/MnGPT2-EN-20k,4200,0.8311688311688312
xiulinyang/MnGPT2-EN-20k,4400,0.8168831168831169
xiulinyang/MnGPT2-EN-20k,4600,0.8142857142857143
xiulinyang/MnGPT2-EN-20k,4800,0.8337662337662337
xiulinyang/MnGPT2-EN-20k,5000,0.8298701298701299
xiulinyang/MnGPT2-EN-20k,5200,0.8246753246753247
xiulinyang/MnGPT2-EN-20k,5400,0.8064935064935065
xiulinyang/MnGPT2-EN-20k,5600,0.8272727272727273
xiulinyang/MnGPT2-EN-20k,5800,0.8246753246753247
xiulinyang/MnGPT2-EN-20k,6000,0.8025974025974026
xiulinyang/MnGPT2-EN-20k,6200,0.8194805194805195
xiulinyang/MnGPT2-EN-20k,6400,0.7948051948051948
xiulinyang/MnGPT2-EN-20k,6600,0.8220779220779221
xiulinyang/MnGPT2-EN-20k,6800,0.8246753246753247
xiulinyang/MnGPT2-EN-20k,7000,0.8363636363636363
xiulinyang/MnGPT2-EN-20k,7200,0.8272727272727273
xiulinyang/MnGPT2-EN-20k,7400,0.812987012987013
xiulinyang/MnGPT2-EN-20k,7600,0.8168831168831169
xiulinyang/MnGPT2-EN-20k,7800,0.8116883116883117
xiulinyang/MnGPT2-EN-20k,8000,0.8220779220779221
xiulinyang/MnGPT2-EN-20k,8200,0.8298701298701299
xiulinyang/MnGPT2-EN-20k,8400,0.8116883116883117
xiulinyang/MnGPT2-EN-20k,8600,0.8337662337662337
xiulinyang/MnGPT2-EN-20k,8800,0.8207792207792208
xiulinyang/MnGPT2-EN-20k,9000,0.8402597402597403
xiulinyang/MnGPT2-EN-20k,9200,0.8337662337662337
xiulinyang/MnGPT2-EN-20k,9400,0.8272727272727273
xiulinyang/MnGPT2-EN-20k,9600,0.8220779220779221
xiulinyang/MnGPT2-EN-20k,9800,0.8142857142857143
xiulinyang/MnGPT2-EN-20k,10000,0.8181818181818182
xiulinyang/MnGPT2-EN-30k,0,0.6220779220779221
xiulinyang/MnGPT2-EN-30k,200,0.6662337662337663
xiulinyang/MnGPT2-EN-30k,400,0.6753246753246753
xiulinyang/MnGPT2-EN-30k,600,0.7376623376623377
xiulinyang/MnGPT2-EN-30k,800,0.7506493506493507
xiulinyang/MnGPT2-EN-30k,1000,0.7571428571428571
xiulinyang/MnGPT2-EN-30k,1200,0.7441558441558441
xiulinyang/MnGPT2-EN-30k,1400,0.7896103896103897
xiulinyang/MnGPT2-EN-30k,1600,0.8
xiulinyang/MnGPT2-EN-30k,1800,0.8298701298701299
xiulinyang/MnGPT2-EN-30k,2000,0.8012987012987013
xiulinyang/MnGPT2-EN-30k,2200,0.8272727272727273
xiulinyang/MnGPT2-EN-30k,2400,0.8194805194805195
xiulinyang/MnGPT2-EN-30k,2600,0.8142857142857143
xiulinyang/MnGPT2-EN-30k,2800,0.8207792207792208
xiulinyang/MnGPT2-EN-30k,3000,0.8272727272727273
xiulinyang/MnGPT2-EN-30k,3200,0.8155844155844156
xiulinyang/MnGPT2-EN-30k,3400,0.8272727272727273
xiulinyang/MnGPT2-EN-30k,3600,0.8155844155844156
xiulinyang/MnGPT2-EN-30k,3800,0.8233766233766234
xiulinyang/MnGPT2-EN-30k,4000,0.8012987012987013
xiulinyang/MnGPT2-EN-30k,4200,0.8181818181818182
xiulinyang/MnGPT2-EN-30k,4400,0.7909090909090909
xiulinyang/MnGPT2-EN-30k,4600,0.7844155844155845
xiulinyang/MnGPT2-EN-30k,4800,0.8142857142857143
xiulinyang/MnGPT2-EN-30k,5000,0.8181818181818182
xiulinyang/MnGPT2-EN-30k,5200,0.7987012987012987
xiulinyang/MnGPT2-EN-30k,5400,0.8051948051948052
xiulinyang/MnGPT2-EN-30k,5600,0.8090909090909091
xiulinyang/MnGPT2-EN-30k,5800,0.7896103896103897
xiulinyang/MnGPT2-EN-30k,6000,0.8090909090909091
xiulinyang/MnGPT2-EN-30k,6200,0.8038961038961039
xiulinyang/MnGPT2-EN-30k,6400,0.8
xiulinyang/MnGPT2-EN-30k,6600,0.8090909090909091
xiulinyang/MnGPT2-EN-30k,6800,0.8064935064935065
xiulinyang/MnGPT2-EN-30k,7000,0.8207792207792208
xiulinyang/MnGPT2-EN-30k,7200,0.7974025974025974
xiulinyang/MnGPT2-EN-30k,7400,0.7987012987012987
xiulinyang/MnGPT2-EN-30k,7600,0.8
xiulinyang/MnGPT2-EN-30k,7800,0.7948051948051948
xiulinyang/MnGPT2-EN-30k,8000,0.8090909090909091
xiulinyang/MnGPT2-EN-30k,8200,0.8012987012987013
xiulinyang/MnGPT2-EN-30k,8400,0.7922077922077922
xiulinyang/MnGPT2-EN-30k,8600,0.7961038961038961
xiulinyang/MnGPT2-EN-30k,8800,0.8142857142857143
xiulinyang/MnGPT2-EN-30k,9000,0.812987012987013
xiulinyang/MnGPT2-EN-30k,9200,0.8142857142857143
xiulinyang/MnGPT2-EN-30k,9400,0.7987012987012987
xiulinyang/MnGPT2-EN-30k,9600,0.8038961038961039
xiulinyang/MnGPT2-EN-30k,9800,0.7961038961038961
xiulinyang/MnGPT2-EN-30k,10000,0.7922077922077922
xiulinyang/MnGPT2-EN-50k,0,0.6311688311688312
xiulinyang/MnGPT2-EN-50k,200,0.6584415584415585
xiulinyang/MnGPT2-EN-50k,400,0.687012987012987
xiulinyang/MnGPT2-EN-50k,600,0.7376623376623377
xiulinyang/MnGPT2-EN-50k,800,0.7480519480519481
xiulinyang/MnGPT2-EN-50k,1000,0.7545454545454545
xiulinyang/MnGPT2-EN-50k,1200,0.7909090909090909
xiulinyang/MnGPT2-EN-50k,1400,0.8038961038961039
xiulinyang/MnGPT2-EN-50k,1600,0.7948051948051948
xiulinyang/MnGPT2-EN-50k,1800,0.8090909090909091
xiulinyang/MnGPT2-EN-50k,2000,0.8194805194805195
xiulinyang/MnGPT2-EN-50k,2200,0.8012987012987013
xiulinyang/MnGPT2-EN-50k,2400,0.8142857142857143
xiulinyang/MnGPT2-EN-50k,2600,0.8168831168831169
xiulinyang/MnGPT2-EN-50k,2800,0.8415584415584415
xiulinyang/MnGPT2-EN-50k,3000,0.8103896103896104
xiulinyang/MnGPT2-EN-50k,3200,0.8532467532467533
xiulinyang/MnGPT2-EN-50k,3400,0.8168831168831169
xiulinyang/MnGPT2-EN-50k,3600,0.8220779220779221
xiulinyang/MnGPT2-EN-50k,3800,0.8402597402597403
xiulinyang/MnGPT2-EN-50k,4000,0.8467532467532467
xiulinyang/MnGPT2-EN-50k,4200,0.8363636363636363
xiulinyang/MnGPT2-EN-50k,4400,0.825974025974026
xiulinyang/MnGPT2-EN-50k,4600,0.8168831168831169
xiulinyang/MnGPT2-EN-50k,4800,0.8285714285714286
xiulinyang/MnGPT2-EN-50k,5000,0.8337662337662337
xiulinyang/MnGPT2-EN-50k,5200,0.8077922077922078
xiulinyang/MnGPT2-EN-50k,5400,0.825974025974026
xiulinyang/MnGPT2-EN-50k,5600,0.8155844155844156
xiulinyang/MnGPT2-EN-50k,5800,0.8207792207792208
xiulinyang/MnGPT2-EN-50k,6000,0.8090909090909091
xiulinyang/MnGPT2-EN-50k,6200,0.8103896103896104
xiulinyang/MnGPT2-EN-50k,6400,0.8389610389610389
xiulinyang/MnGPT2-EN-50k,6600,0.8207792207792208
xiulinyang/MnGPT2-EN-50k,6800,0.8298701298701299
xiulinyang/MnGPT2-EN-50k,7000,0.8025974025974026
xiulinyang/MnGPT2-EN-50k,7200,0.8246753246753247
xiulinyang/MnGPT2-EN-50k,7400,0.8142857142857143
xiulinyang/MnGPT2-EN-50k,7600,0.8207792207792208
xiulinyang/MnGPT2-EN-50k,7800,0.8168831168831169
xiulinyang/MnGPT2-EN-50k,8000,0.8142857142857143
xiulinyang/MnGPT2-EN-50k,8200,0.8181818181818182
xiulinyang/MnGPT2-EN-50k,8400,0.8220779220779221
xiulinyang/MnGPT2-EN-50k,8600,0.8012987012987013
xiulinyang/MnGPT2-EN-50k,8800,0.8090909090909091
xiulinyang/MnGPT2-EN-50k,9000,0.8064935064935065
xiulinyang/MnGPT2-EN-50k,9200,0.8246753246753247
xiulinyang/MnGPT2-EN-50k,9400,0.8090909090909091
xiulinyang/MnGPT2-EN-50k,9600,0.8285714285714286
xiulinyang/MnGPT2-EN-50k,9800,0.8103896103896104
xiulinyang/MnGPT2-EN-50k,10000,0.8051948051948052
xiulinyang/MnGPT2-EN-5k,0,0.5987012987012987
xiulinyang/MnGPT2-EN-5k,200,0.6701298701298701
xiulinyang/MnGPT2-EN-5k,400,0.6688311688311688
xiulinyang/MnGPT2-EN-5k,600,0.6896103896103896
xiulinyang/MnGPT2-EN-5k,800,0.6987012987012987
xiulinyang/MnGPT2-EN-5k,1000,0.6948051948051948
xiulinyang/MnGPT2-EN-5k,1200,0.7337662337662337
xiulinyang/MnGPT2-EN-5k,1400,0.7259740259740259
xiulinyang/MnGPT2-EN-5k,1600,0.7974025974025974
xiulinyang/MnGPT2-EN-5k,1800,0.7766233766233767
xiulinyang/MnGPT2-EN-5k,2000,0.7753246753246753
xiulinyang/MnGPT2-EN-5k,2200,0.7909090909090909
xiulinyang/MnGPT2-EN-5k,2400,0.7987012987012987
xiulinyang/MnGPT2-EN-5k,2600,0.7740259740259741
xiulinyang/MnGPT2-EN-5k,2800,0.7883116883116883
xiulinyang/MnGPT2-EN-5k,3000,0.7779220779220779
xiulinyang/MnGPT2-EN-5k,3200,0.8051948051948052
xiulinyang/MnGPT2-EN-5k,3400,0.7935064935064935
xiulinyang/MnGPT2-EN-5k,3600,0.8038961038961039
xiulinyang/MnGPT2-EN-5k,3800,0.8038961038961039
xiulinyang/MnGPT2-EN-5k,4000,0.7844155844155845
xiulinyang/MnGPT2-EN-5k,4200,0.8207792207792208
xiulinyang/MnGPT2-EN-5k,4400,0.7662337662337663
xiulinyang/MnGPT2-EN-5k,4600,0.7727272727272727
xiulinyang/MnGPT2-EN-5k,4800,0.7831168831168831
xiulinyang/MnGPT2-EN-5k,5000,0.8025974025974026
xiulinyang/MnGPT2-EN-5k,5200,0.7935064935064935
xiulinyang/MnGPT2-EN-5k,5400,0.8
xiulinyang/MnGPT2-EN-5k,5600,0.8051948051948052
xiulinyang/MnGPT2-EN-5k,5800,0.7935064935064935
xiulinyang/MnGPT2-EN-5k,6000,0.7974025974025974
xiulinyang/MnGPT2-EN-5k,6200,0.8168831168831169
xiulinyang/MnGPT2-EN-5k,6400,0.8038961038961039
xiulinyang/MnGPT2-EN-5k,6600,0.7792207792207793
xiulinyang/MnGPT2-EN-5k,6800,0.787012987012987
xiulinyang/MnGPT2-EN-5k,7000,0.7805194805194805
xiulinyang/MnGPT2-EN-5k,7200,0.7948051948051948
xiulinyang/MnGPT2-EN-5k,7400,0.7909090909090909
xiulinyang/MnGPT2-EN-5k,7600,0.7779220779220779
xiulinyang/MnGPT2-EN-5k,7800,0.8051948051948052
xiulinyang/MnGPT2-EN-5k,8000,0.787012987012987
xiulinyang/MnGPT2-EN-5k,8200,0.8155844155844156
xiulinyang/MnGPT2-EN-5k,8400,0.7779220779220779
xiulinyang/MnGPT2-EN-5k,8600,0.7805194805194805
xiulinyang/MnGPT2-EN-5k,8800,0.8012987012987013
xiulinyang/MnGPT2-EN-5k,9000,0.7818181818181819
xiulinyang/MnGPT2-EN-5k,9200,0.8168831168831169
xiulinyang/MnGPT2-EN-5k,9400,0.8064935064935065
xiulinyang/MnGPT2-EN-5k,9600,0.7922077922077922
